LSOA21CD,log_voa_rv_2023,rv_per_working_age,sme_density,qualification_index,firm_size_diversity,rv_per_employee,sme_qual_interaction,employment_quality,modern_sector_leverage,asset_growth_diversity,lsoa_total_employed,lsoa_home_or_no_fixed_count,lsoa_home_or_no_fixed_share,lsoa_workplace_commuters,lsoa_same_lsoa_worker_count,lsoa_same_lsoa_work_share,lsoa_out_commute_share,lsoa_workers_at_workplace,lsoa_inbound_worker_count,lsoa_local_worker_share,lsoa_in_commute_share,lsoa_outbound_from_swindon_count,lsoa_outbound_from_swindon_share,lsoa_inbound_to_swindon_count,lsoa_inbound_to_swindon_share
E01015484,-0.01890106995900472,0.1354769090811411,0.16012561246752735,0.02151434421539311,0.062061483164628374,0.1092417933046818,-0.021726102630297357,0.025534421950578718,0.034622072180112186,0.022083998223145773,0.187558787316084,0.001998287439346269,0.002586444715658942,0.15498389576872187,0.07268830885489781,-0.02765403191248576,0.02463805476824447,-0.14130817304054907,-0.03866030573844914,0.05633983587225274,0.012733058631420194,0.002464625239372298,-0.0020283132791519463,0.029624109963576045,0.03800456076860422
E01015485,-0.008668263753255134,-0.013914300501346677,-0.0027730127175649897,0.004720088094472959,0.03464198956886929,0.002320158978303214,-0.0057999074459075635,-0.1851823285222054,0.011509660879771047,-0.002463908990224306,0.001703693469365497,0.008150594929854002,0.0011288940906524214,0.0013343619803588187,0.08698189308245974,-0.033135430514812304,-0.013331033289432673,-0.28243370254834493,-0.16494671528538066,0.045568486054738365,0.0062317853172621325,0.0018438604970772616,-0.0019960621992747285,-0.40929962893327065,0.0006343156099319162
E01015486,-0.08848126033941917,-0.03539567142724994,-0.0075443844000499345,0.008460072676340857,0.016763923565546717,0.012500845889250453,-0.019002721210320834,-0.024478403727213438,0.00022391478220621744,-0.002346026400724973,-0.030920790135860354,-0.01037570039431257,-0.011424678067366209,-0.006374269723892212,-0.006006630758444394,0.01332947959502532,0.003378439694643095,-0.08685906479756038,-0.09007877061764402,-0.028332546850045565,0.003556731839974662,0.004532242317994539,-0.004206456492344597,-0.2780274232228597,-0.009060372908910116
E01015487,-0.12357486685117092,-0.036483753472566605,-0.010808997104565362,0.011792901903390884,-0.022194868574539745,0.027889653543631265,-0.01926467965046556,-0.12632701943318048,0.00768026684721305,-0.0021528882284958715,-0.006935691833496034,-0.007417759795983692,-0.014801783859729781,0.008055667082468817,0.07188465818762764,-0.03722308898965528,-0.0033879163364569642,-0.3706558028856913,-0.17594346304734546,0.04598588570952419,-0.004577248791853543,-0.00030433783928551783,0.005096997569004724,-0.3033553811411063,-0.020325157543023293
E01015488,-0.031114682306845998,-0.04756624028086661,-0.0132728298505147,0.02789903481801333,-0.01016745244463261,0.08083084076643006,-0.018525360524654477,0.16743066608905802,-0.02308637946844098,0.012786481281121512,-0.016378568609555517,-0.057629026224215764,-0.024319109817345714,-0.012188908209403326,-0.114718153079351,0.02598972568909323,-0.13521849314371762,0.5293622009456157,0.2937093541026116,0.009449070443709573,-0.02082854037483517,0.004792724549770533,-0.0054705259700615905,0.5789102874696253,-0.013166567186514508
E01015489,-0.03680020819107699,-0.017953586578369096,-0.006549173096815908,-0.13329493477940568,0.0025053903460503513,0.021971748272577935,-0.009451995790004775,0.08948884680867186,-0.0027391518155734187,-0.0013311684131621278,-0.025258843849102746,-0.05845844099918995,-0.01577824776371317,-0.009321848799785112,-0.025695460289716737,0.027855183680852418,-0.013513946781555855,0.02821011220415433,-0.017872673024733905,-0.021834835906823447,-0.02131184662381802,-0.047696445385615016,-0.0008028169473011845,-0.02949135750532143,-0.0017022599776585305
E01015490,-0.001035396009683535,-0.010259904464085867,-0.0137018322944642,0.0015827268362044549,-0.07800219232837347,-0.031048883497714914,-0.01729477718472472,-0.13150817851225552,-0.0008222033580143803,-0.002043895671765069,-0.04560923402508088,-0.02306409776210779,-0.008934739232063263,-0.054475706567366854,0.05268539388974506,-0.08056889176368687,-0.012919240444898561,-0.3049987912178041,-0.22727451100945495,0.03508133888244632,-0.00884987786412239,-0.06376841242114702,-0.0012347300847371419,-0.41238424330949797,-0.0025833686192830254
E01015491,0.12528271799286203,0.07429150839646659,0.0013403808077176265,0.030269980430602954,0.014880961179733218,0.06509212777018562,-0.00803482110301649,0.12070647180080403,0.007759194076061145,0.025299375752608173,-0.0137247674167158,-0.023037178069353164,-0.03194969967007647,0.00791627963383997,-0.12981030667821555,0.014558074623346462,-0.03271529724200565,0.6077495718995728,0.4184554611643156,0.007237869997819428,-0.007837226738532266,0.00807101254661872,0.002019887169202169,0.5280932237704595,0.013933693865934979
E01015492,0.13744355539480857,0.06698378374179192,-0.006890663007895019,0.030937913060188265,0.002930632978677868,-0.015752177933852012,-0.024339283009370345,0.11522176812092488,-0.004683905094862162,0.006075636049111803,-0.023707269132137315,-0.018806717793146726,-0.040571318566799075,0.0038843919833499254,0.021607148150602756,0.006710150837898166,0.001176829387744327,0.3939468279480934,0.1574142076075078,0.052110607922077,0.008102053403854429,0.003889410694440413,0.00028966516256323516,0.31540831973155337,0.014268674453099687
E01015493,0.016731115182240835,-0.026639346033334732,-0.01412002692619955,-0.021860180050134865,0.16003813048203788,0.07692232703169188,-0.0037035559614500744,0.11770185381174099,-0.0011929919322332487,0.006339808305104722,0.04389867931604371,0.0049201274911562605,-0.05168223381042488,0.000796226163705338,-0.09117674430211387,0.004545709739128674,-0.01740888481338813,0.32774973064661045,0.21068160235881805,-0.0384592284758886,-0.014993726213772929,-0.024280540396769856,-0.0007203727960586696,0.41701728502909347,0.00985837330420806
E01015494,0.060526280601819415,0.09826724429925278,0.018209168811639104,0.00082498540480939,-0.2345183993379274,-0.07908203800519309,0.0044976135094959195,0.14326326300700498,-0.0023964484532674004,0.005935835838317767,0.020534010231494888,0.014268089830875352,-0.024408028026421762,-0.05818296273549395,-0.15635273704926175,-0.012912514309088389,0.00852087140083313,0.38226581861575454,0.2974145288268726,-0.005385223527749394,-0.004081001877784744,0.00030551751454677145,-0.005191411574681615,0.16558781315883006,-0.04866494486729297
E01015496,0.047336500883102296,0.0020498089492320868,-0.01141874988873807,-0.010141257693370154,-0.1610402176777522,0.01959919979174929,0.02936773846546825,0.0895664051175118,-0.0008483561376730157,0.00013905564943961224,0.04132516483465828,0.01835446432232864,0.011184767385323813,0.014270962278048138,-0.0039005438486734434,0.0019592598080635515,0.006007869044939588,-0.05222069422403974,-0.04539953718582793,-0.022698344290256484,-0.02296222498019551,0.0008223429322244217,-0.002793554464975904,-0.10813257743914928,0.005033966898918181
E01015497,0.0025281558434168496,-0.01349441707134232,-0.020127121110757134,-0.0482514768838882,-0.15328590547045073,-0.04696214795112611,0.037585556010405176,-0.033800252775351224,-0.00043633530537282955,-0.00408983180920286,-0.047083063920338786,0.009210617343584712,-0.025754426419734983,-0.007160941511392682,0.0062424982587496,-0.010339691738287637,0.013021473586559326,-0.07298755000034969,-0.10454449305931728,0.02242014259099963,-0.0097502614061038,0.0008311882615089269,-0.005945447087287947,-0.22023729334274944,0.0012944166858991728
E01015498,-0.06952020823955533,-0.03801789184411364,-0.007893206924200072,-0.009362343698739931,-0.08205309882760048,0.0061660741766293254,0.025800563146670674,-0.18335817207892738,-0.006819387276967219,-0.008182078103224466,0.027758033076922112,0.024910032749175953,0.02301155229409531,0.0025143181284269143,0.052034868051608285,-0.0033543293674787034,0.007044455409050003,-0.2036033550898233,-0.17280658731857948,0.02456415196259824,0.00868285819888115,0.0007327139377595326,0.002831713358561213,-0.40291687349478406,-0.003229636947314004
E01015499,-0.13948576152324685,-0.06143557156125704,-0.012185507267713502,-0.010776345680157359,-0.2765061470369498,0.05918987169861797,-0.024434675027926806,0.06798597003022817,-0.00845810472965236,-0.014989195019006566,-0.02627585306763658,0.005138176679611324,0.03706335624059065,-0.00677733669678382,0.03557260582844409,-0.016622042904297512,0.002384191999832863,0.002401215831438671,-0.011049508055051152,0.03107810119787861,-0.00053928221265472,-0.009861903637647643,-0.0008509255945684154,0.12565996597210574,0.0004065603017806563
E01015500,-0.007823852201302698,-0.0035963443418343863,-0.0019640135268370607,0.0055825427174568025,-0.16112876410285634,-0.0003297122816244465,-0.020223723848660818,-0.1830190484722455,0.0013897724449636328,-0.00428434436519957,-0.010170403371254558,-0.0016862293084462336,-0.006434558331966415,0.006529891490936339,0.05770203471183777,-0.030000287791093132,-0.0027111455798149997,-0.31683779557545977,-0.1280453073481719,0.0316958318154017,-0.0033243308464686963,-0.007259403665860494,-0.0010736751059690814,-0.3489335844914119,-0.023394459237655003
E01015501,0.16882404834032058,0.07482043653726556,0.00941504190365472,-0.009605296949545409,0.8796170204877853,0.06740844224890075,0.004098483175039099,0.13319587409496333,-0.004344228406746975,0.02125339234868684,-0.04761465887228633,-0.008215578893820444,-0.014383013794819618,0.0011864438652993137,0.06239887699484833,-0.007587150732676203,0.0006588990489642121,0.4501985490322113,0.27493095646301896,0.03987326274315506,0.02245052158832565,-0.012570852537949762,0.00664380192756638,0.6830896084507306,0.019963147491216526
E01015502,-0.1542361681660016,-0.06808861444393788,-0.021354993929465643,0.01709553996721902,0.2806875124573706,0.023615082850058977,-0.03301912372310967,-0.24545834735035896,0.0029606039325396813,-0.005848928789297769,-0.018988394985596384,-0.016914401451746608,-0.02318160186211271,-0.0004912056028842926,0.05622373372316355,-0.05147912278771405,-0.012955972055594067,-0.3262459504107634,-0.16906797265013065,-0.03930584738651902,0.03290261452396718,-0.002913480997085586,-0.002506682525078426,-0.4086246371269225,-0.03262184287110966
E01015503,0.22962266455094005,0.13808897783358898,0.025990435481071383,0.19126074388623238,0.834091144800186,0.2801714142163596,0.13105067263046877,0.15419348130623498,0.007314456005891164,0.03811920831600838,0.0032326534390449226,-0.00969292223453507,0.09475761627157538,-7.278819878897558e-05,-0.08696545263131461,0.08686155925194461,0.21586323926846185,0.7197693223754564,0.5119744578997295,0.1203806988894937,0.02938256586591385,0.01824976056814198,-0.0005568439761794627,0.6191190545757611,0.021804216007391613
E01015504,-0.05090002293388044,-0.02624849503238987,-0.013351457317670143,0.02705892821153011,-0.12095786283413575,0.03157481302817663,-0.003996900717417429,-0.03726338595151901,-0.0026036602755388216,-0.0006518090764682238,-0.00753080795208616,0.007213545093933682,0.0295646068950494,0.03404129172364878,0.07908386513590811,0.06121665363510457,0.006709525485833516,-0.08488932028412817,-0.11685730641086904,-0.019832107921441338,-0.004516316950321213,-0.00085392147302632,0.0042569249868393095,-0.17939908256133386,0.007883161306381226
E01015505,-0.11204114879171041,-0.05827791119615252,0.0026675644020241287,0.001365374277035425,-0.13066521883010865,0.041323957095543484,-0.016100688527027767,-0.17539804875850673,-0.00039078940947849067,-0.0011129664878051226,-0.001642797390620047,-0.001466729491949111,-0.005314220239718799,0.0011760093271731737,0.04594926635424298,-0.03978381156921388,0.007304180661837319,-0.29208602507909137,-0.15892387802402172,0.032778201748927684,-0.007204448928435673,-0.0015050667027631803,5.871057510449991e-06,-0.32656451488534616,-0.012095063676436832
E01015506,0.04069153567155204,0.009201919039090548,0.0008037442962329777,0.027892210334539442,-0.03866413335005451,-0.06314252292116485,-0.02852593958377847,0.08839495033025746,0.008305299778779437,0.0038581465681393943,-0.015282150854666924,-0.011493927737076989,-0.021459402143955215,-0.0021478901306789164,0.003136307497819235,0.004811760783195451,0.016978864123423937,-0.11451583156983054,-0.10166259010632839,-0.030694887042045593,0.004159077753623268,0.0005306559304396608,-0.0028147757053376132,-0.2619026884436608,0.003030786911646599
E01015507,-0.1614650676647822,-0.07839470605055476,-0.028817792236804918,-0.004714252551396643,-0.09910447299480436,-0.0390361621975898,-0.06089975734551745,-0.3243128510812918,0.00555954203009601,-0.0033375134070715204,-0.043478364745775856,-0.02242379685242975,-0.06632167845964416,-0.006915969898303305,-0.006976748506228129,-0.07695424308379477,0.008323454360167052,-0.028860915452242047,-0.02838903044660886,-0.10072014008959133,-0.020023861527442916,0.0024960920214652424,-0.07404345422983176,-0.030504996577898662,0.0007797330617904663
E01015508,-0.16908329551418624,-0.11879783223072689,-0.0820139000813167,0.0026873469352722465,0.14263652662436158,0.04336456656455989,-0.07162107477585462,-0.19929777160286885,-0.004629684736331259,-0.041842683156331294,-0.03235592916607858,-0.035112359871467026,-0.036480983843406,-0.004552233219146773,0.041714103768269194,-0.027522762119770006,-0.03328972732027369,-0.19854364916682252,-0.13762463753422102,0.005107444524765044,-0.016054647167523656,-0.04969787051280328,-0.05642918894688287,-0.16304912889997158,0.0021329216659068027
E01015509,0.33359042157729446,0.1366233736276629,0.03397940546274203,0.01979575554529826,0.5305688604712487,-0.029582210381825735,0.031008887539307455,0.13525978575150166,0.006205857296784541,0.020690434674422036,0.0099395344654718,0.0006981958945591801,-0.03839021399617204,-0.0025200625260672163,-0.16474356328447648,0.05869136204322197,0.003927557667096515,0.7079974991579848,0.49237812062104536,0.0870179643233621,-0.012340963383515794,0.030422871808210905,-0.0014406879742939378,0.764202910164992,0.011145954330762153
E01015510,0.14204815576473884,0.07015612969795855,-0.004031952222188551,-0.04024078448613477,0.25873768528302515,-0.10977325538794196,-0.0328228952984014,0.11833362579345708,-0.005368697146574582,0.00382506002982456,0.03103014528751369,-0.01877774919072787,-0.04490694403648391,0.006499663988749423,-0.1514197429021201,0.01451451331377022,-0.08522262076536806,0.26209927896658586,0.12049345225095738,-0.10122215896844862,-0.016671285529931284,0.00511553684870399,-0.006302879254023397,0.11124801933765416,-0.12991141925255442
E01015511,-0.03944323559602103,-0.033197209984064134,-0.019400418798128632,0.017115072657664692,0.14672682061791412,-0.03941455384095501,-0.03490708644191417,-0.11111995776494339,-0.0024968129893143676,-0.00681601365407299,0.012452401220798567,-0.009415309131145522,-0.037472429126501026,0.02487906018892927,0.02755942692359281,-0.0182772700985272,0.016907769193251838,-0.30246787965297717,-0.15722841272751467,-0.037805554270744425,0.023629548648993026,0.002770165105660638,-0.005986534804105714,-0.34309488336245225,-0.0030659347772597676
E01015512,-0.07086292977134374,-0.03942135373751321,-0.011211129029591907,-0.013921641806761365,-0.14300055603186293,0.035546841224034655,0.01953377226988488,-0.06566075955828032,-0.0034912685553233716,0.0022944142421086333,0.017355487495660737,0.013202773034572587,0.023889273405075,-0.0009333054224650953,0.04326900442441306,-0.01667788972457244,0.019231733183066035,-0.2421260689695676,-0.10644774660468108,0.01418899744749084,-0.009745224813620132,-0.001213103036085646,0.004951836168765933,-0.2561816131075223,0.006882819036642562
E01015513,-0.05121639370918266,-0.0342895979682604,-0.0037525969247023117,-0.037122963865598026,-0.19410303731759374,-0.025209491451581467,-0.01196891069412224,-0.11402813692887619,-0.0001301740606626615,-0.024639030794302668,-0.037148344020048775,0.0029891406496365125,-0.00043589447935432624,0.0016507081687450558,-0.03454091126720112,0.002816379566987326,-0.05256329327821718,0.006697850922743405,-0.06636457964777942,-0.02156238357226048,-0.02031260530153922,-0.03744254286090539,-0.0426301057140032,-0.11832211986184116,0.0005685540537040031
E01015514,-0.013456539561351214,-0.032459865758816285,-0.01021061142285662,-0.01218583881854999,-0.16109546795487403,-0.044869672755400325,-0.016782451421022415,-0.037219837556282664,0.0009359687566757499,0.0014203483859697534,-0.029904403040806365,-0.038723066200812596,-0.014700898776451865,-0.015246994545062398,0.0045930827657382585,-0.002534218380848552,0.004743901640176684,-0.25778597493966426,-0.1518542173008124,-0.044491409013668624,0.015033157914876952,0.0008980341255662901,-0.003995813677708219,-0.31747189015150074,-0.018999474744002025
E01015515,-0.10611625040570909,-0.034834932784239436,-0.006093677630027179,-0.004284832378228409,-0.14303662752111748,-0.037365414947271226,-0.01310403471191727,-0.20531485353906934,-0.001009561866521791,-0.010102177908023147,-0.010091615716616356,-0.00038802400231359907,-0.0014913216233253257,-0.017262042313814268,0.039964748919010175,-0.01989591146508851,-0.005304524550835336,-0.2724485253294309,-0.14631888791918754,-0.03318777879079186,0.0085902194182077,-0.00435537124673524,-0.0024124306937058915,-0.3122173448403676,-0.020713004718224164
E01015516,-0.018268314500649845,-0.01239114627242103,-0.007656957705815722,0.015178071955839792,-0.26896141916513455,0.04376308222611747,-0.017032944659392053,0.16708164215087903,0.007718751827875699,0.0013963942726453737,-0.029139243066310883,-0.023303574572006786,0.01443700417876248,-0.01621583600838979,0.012908590833346093,0.005497537056605051,0.007012525697549214,0.0928565765420597,0.028898458679516976,0.0177864459653696,0.002711998919645945,-0.015100263059139252,-0.002754758795102452,0.0074593906601270925,0.0017300928632418462
E01015517,-0.07625530411799741,-0.04521846895416578,-0.014262878894805894,-0.04484588056802755,-0.1349449853102367,0.025687389324108672,-0.02550460398197174,-0.07156502306461336,0.00329018707076704,-0.002613623440265611,-0.033121164639790944,-0.01695364813009907,-0.012087545295556371,-0.03726491505901016,0.030931253234545524,-0.023879441122214,-0.00994200507799777,-0.2320804407199224,-0.1234733273585636,0.012611349672079072,-0.006062699854373947,0.0014724433422088623,-0.005190127591292078,-0.2335994171599546,0.0035737777749697366
E01015518,-0.14819497019052497,-0.06781327476104108,-0.05356740603844323,-0.01092817982037871,-0.13297559718290963,0.043049181997776,0.009128345300754015,-0.10631223320960996,-0.0018317977587381702,-0.0034801438450813293,-0.004887996613979428,0.0001402810215949124,0.016897957523663854,-0.03211306706070897,-0.013794057567914297,0.010797355572382594,-0.049808509647846076,-0.09276558607816703,-0.10456533034642534,-0.026243498921394288,0.006033029158910057,0.0009337936838468656,0.002515612045923913,-0.21926810244719194,0.004790806273619275
E01015519,-0.0014842766026655536,0.00965129385391883,-0.01942820101976402,0.003201560427745257,0.10075034201145172,-0.0814855493605137,-0.021106204887231177,0.050065050522486367,-0.002907729148864835,-0.05628938376903547,-0.028777225315570847,-0.01423009559512134,-0.019826778272787744,-0.013279979924360955,-0.03370155294736232,-0.021396813790003428,-0.02054870426654813,0.003088653087615967,-0.0807262182235718,-0.08319171766440081,-0.006142666439215312,0.0004963214198748419,-0.039081253608067724,-0.05298245896895715,0.005144547919432307
E01015520,0.12261661539475144,0.055981461952130086,0.014598361651102879,-0.0215239167213442,0.09734469354152675,-0.0997638317445914,0.02182770470778143,0.16395178536574048,-0.01428333620230345,0.0027624150117239545,-0.020255995541810828,-0.006195315221945534,0.03347270190715775,-0.014147769908110433,-0.06290895392497364,0.018976698815822573,-0.1731534784038861,0.17805494169394157,0.12350540707508746,-0.025201233228047792,-0.01135866641998288,-0.01328822995225587,-0.03526989842454594,0.2729425333440303,0.009333291649818332
E01015521,0.0887295722961426,0.07001969714959462,0.0032988366981347252,0.0005569726228715766,0.15255656391382214,0.012416924536228299,0.006360249966382921,-0.033530050267775856,0.0021241771678130275,0.02866712212562561,0.00548667858044305,0.012152998646100421,0.06586044033368436,0.0593329556286335,0.0031599784890812277,0.04051354105273863,-0.02431869059801084,0.31687658528486873,0.19776139954725913,-0.0014530614018442023,0.035661603013674346,0.00042029470205307007,0.0014612610141434927,0.23496317019065227,-0.0005684221784273783
E01015522,-0.07678689832488694,-0.03776999861001973,-0.016386569788058598,-0.0012350720663864372,0.02783440425992012,-0.022061598052581195,0.0019248127937316895,-0.137918229897817,-0.012500082453091865,-0.009485929707686061,-0.03300572882095976,-0.007721780240535751,0.00246370683113728,-0.011377706875403737,0.06259973769386613,-0.0491241281231245,0.004968991627295842,-0.3305379182100296,-0.1854492776095867,0.03145438581705092,-0.022959510485331142,0.00010552530487376958,0.006165627141793584,-0.3673266837994256,-0.005193482339382216
E01015523,0.0600383510192235,-0.01600492497285207,-0.007413898408412815,-0.018534139792124444,0.11168005118767425,-0.10317169974247609,0.015091616908709193,-0.042771679659684425,-0.003475974996884753,0.0033573155601818914,-0.010941679775714993,0.011743579804897339,0.04387385447820025,-0.018454894423484802,-0.019408937791983272,0.034581792851289185,0.0014132469892501238,-0.017930975059668192,-0.14074274003505707,-0.08149641702572508,-0.062430246671040836,-0.0007825389504432975,0.0021794055898984124,0.15163087149461116,-0.0600265766183535
E01015524,-0.008879540115595034,-0.013319900880257288,-0.0414763803283373,0.007711069037516949,0.03233854994177824,-0.017091744889815758,-0.026519644012053718,-0.20948263133565584,0.0007123184700807231,-0.0017963657776513358,-0.04220344598094631,-0.032458597173293434,-0.04005541379253078,-0.016019099454085046,0.06051676273345955,-0.044447897126277315,-0.035527295619249354,-0.3658720309535663,-0.22856891453266148,0.03255547657608974,-0.016406621535619042,-0.02370831022659936,-0.0014808423817157153,-0.42995396430293703,-0.02161987324555718
E01015525,-0.058487339566151375,-0.04353786582748098,-0.009397620956103006,-0.0046229384839534165,-0.11868677884340288,-0.008567881584167436,-0.005491468807061602,-0.19079146087169643,-0.0062508180737495716,0.0003781855106355092,0.002801239738861705,0.011690658579270133,0.015606592347224613,0.0016052298247813586,0.028955937922000945,-0.012407735238472606,0.009325776994228319,-0.22855331103007007,-0.18127575119336456,-0.05217401136954621,0.05928366457422577,-0.00133379821976017,0.0005296647548676722,-0.348829639951388,-0.013216328124205404
E01015526,-0.05710460022091857,-0.02579042787353214,-0.018113716940085123,-4.322205980626196e-05,-0.095730702082316,-0.004441235462824415,-0.012154010931650916,-0.17557215491930647,-0.0002813232441742919,-0.009731312592824226,0.003642498950163553,0.0034249355395635415,0.0008934661746027306,-0.0002511516213416313,0.06597399264574055,-0.017849644521872248,0.0054080292582510125,-0.2169885476430257,-0.1723785857359569,0.04275595496098202,-0.0017902250091235878,-0.0009476646780966677,-0.009101036687692096,-0.21802571713924399,-0.02785129795471823
E01015527,-0.09374389151732128,-0.058958507329225585,0.02812974651654569,0.024276472131411264,-0.05709669515490523,0.08783984358112007,0.00382237732410425,-0.02374420315027237,0.012270964930454875,-0.003013081351916025,-0.005708609521389037,0.003752547999223014,0.003997402886549706,0.005811970184246729,0.04880783657232916,-0.018216926356156533,0.02773168981075284,-0.04992257903019589,-0.03375555574893944,0.062318900972604695,0.042664123823245394,0.00375355879465733,-0.002083017677068607,-0.004405783365170206,0.03122103586792953
E01015528,-0.03548208748300863,-0.03833102037509284,-0.01489020586013782,0.013143212099869942,-0.14178989827632904,-0.033857678373654686,-0.02057680264115347,-0.16537939459085452,0.003454087674617782,-0.011291558543841044,0.01495305622617408,-0.008816924194494943,-0.024063444137573258,0.012783726553122024,0.0006854725380739021,-0.03541523267825449,0.014300508052110805,-0.15665172040462486,-0.08324457630515088,-0.034500528872013124,-0.009988396614790007,-0.001184762020905783,-0.005226285507281547,-0.12688476393620177,-0.012183675169944749
