LSOA21CD,MSOA21CD,asset_value_per_worker,log_median_hereditament_value,real_asset_value_growth,working_age_share,pct_level4plus,employment_to_pop,full_time_share,sme_share,enterprise_density,sector_diversity,log_gva_per_worker_2023
E01015493,E02003228,324404468.6827268,24.217889117634,-4.304149031,0.6950291088222122,23.60053739364084,0.8732646663681146,0.23065094823167606,0.9400000000000001,91.80474697716078,0.912,10.551086711344505
E01015494,E02003230,7721451474.604496,24.21978380081333,-10.95536496,0.7519025875190258,21.95585997,0.456621005,0.4995836802664446,0.9624060150375939,178.84322678843225,0.8989349112426035,10.550136939436491
E01015496,E02003230,1739590311.294766,24.21846236608242,11.922377137324949,0.7509784735812133,26.810176125244617,0.3546966731898239,0.30991735537190085,0.9624060150375939,229.9412915851272,0.8989349112426035,10.28124945755235
E01015497,E02003230,3375351050.884956,24.217898407807017,13.835241620968048,0.7070471753057659,29.586488060570765,0.1310425160163075,0.33185840707964603,0.9624060150375939,273.7332557,0.8989349112426035,10.856450882078112
E01015498,E02003232,1707859718.0327868,24.218380588934238,-27.65583257,0.7120954003407155,28.22260079500284,0.0340715502555366,0.32786885245901637,0.9701492540597015,167.5184554230551,0.9048442906574394,11.913273056454289
E01015499,E02003229,124395459.28286852,24.16442917582542,18.90319891806284,0.6480938416422287,27.27272727272727,0.1832844574780058,0.398406374501992,1.0,84.31085044,0.8854166666666667,11.262629089726
E01015500,E02003229,25644226099.999996,24.19532244167518,8.928744767857959,0.711864407,21.610169491525426,0.021186441,0.3225806451612903,1.0,81.21468926553672,0.8854166666666667,12.300781129200166
E01015501,E02003233,1010900415.4715341,24.218104166049702,1.357203368284578,0.6197494473102432,22.10759027266028,1.694915254237288,0.1303780964797914,0.9315068493150684,198.96831245394253,0.9290123456790124,12.091988927431547
E01015502,E02003233,1063205428.3870969,24.21854137557221,13.070951369605169,0.6407147415443523,16.14550095724314,0.019144863,0.3225806451612903,0.9315068493150684,172.3037651563497,0.9290123456790124,12.279327754099118
E01015503,E02003233,603355844.5011699,24.219776164499976,-4.326831233,0.6491904394757132,15.265998457979954,3.623747108712413,0.14890448840672196,0.9315068493150684,208.1727062451812,0.9290123456790124,13.49526183116618
E01015504,E02003229,1252495495.2380953,24.16555008303969,18.49835883402084,0.7091633466135459,28.764940239043824,0.099601594,0.3968253968253968,1.0,91.63346613545816,0.8854166666666667,11.95576984823519
E01015505,E02003229,646208280.0000001,24.218458057397722,15.164785265564102,0.732728542,20.865317515701324,0.0348918353105373,0.19607843137254902,1.0,80.25122121423587,0.8854166666666667,11.853254540132856
E01015506,E02003218,5578978333.333333,24.217610220459896,15.65754985116375,0.6626586506346025,14.228456913827657,0.1336005344021376,0.4975124378109453,1.0,70.14028056112224,0.8582230623818525,11.25462094856243
E01015507,E02003218,1061805783.2258065,24.217224069238956,14.474061242530285,0.6451219512195122,10.48780487804878,0.0182926829268292,0.16129032258064516,1.0,64.02439024390245,0.8582230623818525,12.23579810055104
E01015508,E02003221,270899493.79310346,24.170848629580114,17.722217149585173,0.6623292127521145,13.337670787247886,0.07482108,0.3448275862068966,0.9555555555555555,217.957059206246,0.918646694,10.958271369195964
E01015509,E02003221,2791782669.847762,24.21871650012291,4.861870190697713,0.6978947368421052,16.94736842105263,2.3157894736842106,0.20449897750511248,0.9555555555555555,176.3157894736842,0.918646694,11.986318797221353
E01015510,E02003221,5702690809.635723,24.218115229895872,8.152353117666598,0.6996450754214729,15.794143744454304,0.3771073646850044,0.5875440658049353,0.9555555555555555,148.62466725820764,0.918646694,10.704719915827976
E01015511,E02003221,3433521175.0,24.218182065671886,15.071439985694424,0.6910695742471443,15.939771547248183,0.049325026,0.46875,0.9555555555555555,173.93561786085152,0.918646694,11.477363188411577
E01015512,E02006849,1114383913.4920635,24.253243936153794,9.766445573217606,0.6910519951632407,28.89963724304716,0.075574365,0.3968253968253968,0.9655172413793104,145.10278113663847,0.8961111111111111,11.398378437786077
E01015513,E02003215,2819458206.5789475,24.305838043532187,-29.52726288,0.7137123745819398,22.47491638795987,0.050167224,0.4605263157894737,0.9629629628888888,76.92307692307693,0.8834019204389575,11.585689439125026
E01015514,E02003215,4290555108.3333335,24.21803486625338,1.3649617141358996,0.531404959,15.950413223140496,0.078512397,0.46875,0.9629629628888888,95.04132231,0.8834019204389575,11.155211635712307
E01015515,E02003215,4117163285.625,24.217871781818932,15.27645720863639,0.6228253305497564,21.99025748086291,0.0104384133611691,0.3125,0.9629629628888888,80.02783576896312,0.8834019204389575,12.766262554340948
E01015516,E02003215,636738969.2015209,24.21831828816237,2.6045877695850903,0.5327174749807544,19.01462663587375,0.4041570438799076,0.5703422053231939,0.9629629628888888,88.52963818321787,0.8834019204389575,10.784872287561706
E01015517,E02003215,972186084.3939394,24.19156535029302,19.149689983454746,0.5516201959306707,17.935192162773173,0.0489826676714393,0.5303030303030303,0.9629629628888888,86.66164280331574,0.8834019204389575,11.617710199513304
E01015518,E02006849,430266838.2417582,24.390775634780827,-5.140117205,0.7159559834938102,25.378266850068776,0.061898211829436,0.43956043956043955,0.9655172413793104,165.06189821182943,0.8961111111111111,11.456835891481573
E01015519,E02003212,5285102905.960265,24.21818092749783,-19.58446544,0.5685111989459816,19.16996047,0.098814229,0.4966887417218543,1.0,177.86561264822134,0.9120685311161502,11.585627449185973
E01015520,E02003212,5504375093.178037,24.217932046012105,9.533992751125195,0.5853658536585366,29.192073170731707,0.4573170731707317,0.49916805324459235,1.0,205.7926829268293,0.9120685311161502,11.272606083305911
E01015521,E02003212,5676082545.212766,24.262944117058094,-7.27580106,0.5843568196509373,25.46864899806076,0.24240465416936,0.19946808510638298,1.0,174.5313510019392,0.9120685311161502,12.43350963350711
E01015522,E02003212,2744382662.5,24.217298346512504,16.09389468878508,0.6160305343511451,22.748091603053435,0.0267175572519083,0.5555555555555556,1.0,206.10687022900763,0.9120685311161502,12.179587123065597
E01015523,E02003212,5828690347.826087,24.218370043898684,8.206837445,0.5529340592861464,30.67150635208712,0.1663641863278886,0.2717391304347826,1.0,163.3393829401089,0.9120685311161502,11.247361815196118
E01015524,E02003212,72270091736.36363,24.19532244167518,8.928744767857959,0.6278229448961157,16.982836495031616,0.009033424,0.45454545454545453,1.0,243.90243902439025,0.9120685311161502,13.117754774087144
E01015525,E02006847,2447148092.6829267,24.217383796526523,11.59840198804397,0.6664495114006515,22.34527687296417,0.0260586319218241,0.24390243902439024,0.9777777777777779,143.3224755700326,0.8730864197530864,12.131623846070656
E01015526,E02003217,2033184057.7464788,24.307951851909273,-20.30899058,0.6788931788931789,19.305019305019304,0.045045045,0.28169014084507044,1.0000000003333331,77.22007722007721,0.8666666666666667,11.772766769228722
E01015527,E02003218,176125554.7074468,24.223149640397292,13.062573057568937,0.6189931350114416,14.530892448512589,0.2145308924485126,0.19946808510638298,1.0,60.068649885583525,0.8582230623818525,11.223726687346886
E01015528,E02003217,3008222618.4210525,24.217688355949093,15.526368323371614,0.6381039197812215,16.226071103008206,0.0341841385597082,0.32894736842105265,1.0000000003333331,54.69462169553328,0.8666666666666667,11.73436890524765
E01015529,E02003217,4570802394.422311,24.217727284761448,16.039996713492382,0.6278935185185185,15.104166666666666,0.1446759259259259,0.5976095617529881,1.0000000003333331,69.44444444444444,0.8666666666666667,10.967387616194118
E01015530,E02003217,1390332430.7692308,24.21731046731083,16.025379709961435,0.6270022883295194,14.324942791762012,0.160183066361556,0.42735042735042733,1.0000000003333331,54.919908466819216,0.8666666666666667,10.9897549074815
E01015532,E02003232,5159657692.708333,24.218768250420858,3.322324627039976,0.691853601,33.88429752066116,0.3394332939787485,0.390625,0.9701492540597015,174.14403778040142,0.9048442906574394,10.686935350395911
E01015533,E02003235,3023505667.4603176,24.217890271320314,-20.60660138,0.5751633986928104,32.61437908496732,0.081699346,0.3968253968253968,0.9887640449438202,261.43790849673206,0.9056937255397046,11.400081462185671
E01015534,E02003235,5744391042.464613,24.218536778992966,9.472640529591882,0.6536312849162011,32.05844434894714,0.5156854318865493,0.4163197335553705,0.9887640449438202,171.89514396218306,0.9056937255397046,11.128685990811697
E01015535,E02003235,1679150834.1880343,24.219232988205473,10.309568479515685,0.6059397163120568,29.07801418439716,0.1551418439716312,0.3561253561253561,0.9887640449438202,177.3049645390071,0.9056937255397046,13.828498279758229
E01015537,E02003231,319605689.4029851,24.19275630070892,15.744995214148329,0.6644951140065146,12.160694896851249,0.1085776330076004,0.373134328358209,0.9565217391304348,57.00325732899022,0.875,11.373387497510816
E01015538,E02003231,3261086887.3239436,24.180198519891064,-2.868041581,0.6482067510548524,12.81645569620253,0.036919831,0.4225352112676056,0.9565217391304348,55.37974683544304,0.875,11.958715987180142
E01015539,E02003231,4320341723.125,24.266041880213322,11.658549712239353,0.6615293420272673,13.455838767042088,0.008891523,0.3125,0.9565217391304348,62.24066390041494,0.875,12.92570189356123
E01015540,E02003231,2877143568.75,24.23529825512404,-17.84791992,0.6864,13.173333333333334,0.0506666666666666,0.5208333333333334,0.9565217391304348,56.0,0.875,11.858610397248643
E01015541,E02003231,2940745879.710145,24.2177160799778,-2.128013046,0.6370839936608558,12.466983623877445,0.1452720549392498,0.36231884057971014,0.9565217391304348,55.467511885895405,0.875,10.900320447754648
E01015542,E02003231,2309308676.0869565,24.21855851774413,8.598009606,0.63081761,11.572327044025158,0.028301887,0.21739130434782608,0.9565217391304348,66.03773585,0.875,11.688193500363404
E01015543,E02003214,632050139.800995,24.174235845432047,16.862481561220626,0.6268852459016393,13.114754098360656,0.1311475409836065,0.373134328358209,1.0,39.34426229508197,0.8533333333333333,11.08246557362274
E01015544,E02003214,20728741612.5,24.217263760419364,14.647046267847186,0.6195230171935663,9.927897948,0.008319468,0.3125,1.0,33.277870216306155,0.8533333333333333,13.017745548849112
E01015545,E02003214,8120316708.333333,24.217381670237227,15.577654935122837,0.6015756893640968,9.229037703995498,0.0196961170512099,0.4166666666666667,1.0,33.76477208778841,0.8533333333333333,12.25568356122628
E01015546,E02003214,10010925962.5,24.17853974344609,16.40111769876891,0.618230563,8.686327078,0.008042895,0.3125,1.0,32.17158177,0.8533333333333333,13.028787226635616
E01015547,E02003219,147673289.21384826,24.218655130384203,6.3845324647058135,0.6255616575137294,33.74937593609585,3.99400898652022,0.3749531308586427,0.9606741573033708,381.9271093,0.9216639313218028,10.584109746910537
E01015548,E02003219,4442591425.531915,24.218613704439825,0.5379503461897941,0.62951235,37.49208359721343,0.2374920835972134,0.39893617021276595,0.9606741573033708,484.4838505383154,0.9216639313218028,13.644356412862216
E01015549,E02003220,2172711770.988007,24.218949431196634,2.359925909925879,0.6408268733850129,16.795865633074936,0.9043927648578812,0.2855511136493432,0.9444444444444443,173.1266149870801,0.9091358024691358,12.474575721187843
E01015550,E02003220,2225102480.769231,24.21818010801171,13.81669298891113,0.6121266161390995,15.06910387873384,0.3009362460989745,0.2588757396449704,0.9444444444444443,149.3535443602318,0.9091358024691358,11.16687483498519
E01015551,E02003220,481448818.43317974,24.217422646073548,-2.821777097,0.6054711246200608,19.51367781155015,0.3951367781155015,0.38402457757296465,0.9444444444444443,203.64741641337383,0.9091358024691358,13.464972022426036
E01015552,E02003220,1598551059.5675235,24.218525962536663,7.475863899376263,0.6530348687042618,19.845027981058973,1.0546706844597504,0.1835985312117503,0.9444444444444443,144.21007318123117,0.9091358024691358,11.231555132195725
E01015553,E02003220,1838948464.7727273,24.21746141817842,15.92481382164399,0.6662116040955631,23.890784982935152,0.1194539249146757,0.2840909090909091,0.9444444444444443,228.66894197952217,0.9091358024691358,11.047726275896393
E01015554,E02003220,1890836968.8741722,24.241793523086542,-19.81036924,0.5956204379562043,19.05109489051095,0.1094890510948905,0.4966887417218543,0.9444444444444443,244.52554744525548,0.9091358024691358,11.227210345686006
E01015555,E02003216,2288815615.909091,24.21807441902503,3.2731095092975404,0.5901302261823167,17.683344756682658,0.119945167923235,0.42613636363636365,0.9795918367346939,147.36120630568882,0.895427795,11.116887920261622
E01015556,E02003216,3022220291.0299006,24.218853377778213,8.738948939901382,0.6399190829399866,19.217801753202966,0.2022926500337154,0.33222591362126247,0.9795918367346939,144.97639919082943,0.895427795,11.31493377037116
E01015557,E02003216,3219034259.259259,24.21853649075792,4.723781866036648,0.6122004357298475,20.20697167755992,0.1906318082788671,0.42735042735042733,0.9795918367346939,117.10239651416124,0.895427795,11.146791640825246
E01015558,E02003216,1132042556.3953488,24.218642434295823,16.18261231492421,0.585603113,10.959792477302203,0.055123217,0.5813953488372093,0.9795918367346939,139.42931258106356,0.895427795,11.460527535930606
E01015559,E02003216,3050098440.3409095,24.218089247116815,-1.571350842,0.6176271186440678,17.423728813559322,0.1186440677966101,0.42613636363636365,0.9795918367346939,145.76271186440678,0.895427795,11.109302230998562
E01015560,E02003216,3014219769.230769,24.21886274998936,0.4498639900254582,0.6773749426342359,20.972923359339145,0.1606241395135383,0.3561253561253561,0.9795918367346939,98.66911427260212,0.895427795,10.99009232436567
E01015561,E02003225,3247451050.8280983,24.2185278740087,10.60345737797604,0.6672897196261682,28.59813084112149,1.0903426791277258,0.2855511136493432,0.9404761904761905,202.49221183800623,0.9183673469387756,11.87706349070528
E01015562,E02003222,1009132075.221239,24.217322405697896,15.998386488267894,0.7126038781163435,25.96952908587258,0.1558171745152354,0.5530973451327433,1.0000000004516127,96.95290858725762,0.8888888888888888,11.336412339862108
E01015563,E02003222,3591994745.054945,24.217613272504774,15.454540584380648,0.6792582417582418,30.013736263736263,0.0618131868131868,0.43956043956043955,1.0000000004516127,96.15384615384616,0.8888888888888888,11.496467438256657
E01015564,E02003225,88153767.84296428,24.219309102189534,13.886354774082047,0.6631853785900783,26.631853785900784,4.438642297650131,0.11762976032936333,0.9404761904761905,212.14099216710184,0.9183673469387756,10.519776716064545
E01015565,E02003222,2778743273.8636365,24.21771796263315,14.755827029984104,0.6789951151430565,25.819958129797627,0.1221214235868806,0.42613636363636365,1.0000000004516127,97.69713886950454,0.8888888888888888,11.379372847630668
E01015566,E02003222,860155371.5231788,24.217740356850364,14.79476896636663,0.6921119592875318,26.78117048346056,0.095419847,0.4966887417218543,1.0000000004516127,89.05852417302799,0.8888888888888888,11.28937766529199
E01015567,E02003225,762208108.478803,24.218860566181018,12.267265817379384,0.6500593119810202,21.41162514827996,0.2372479240806643,0.43640897755610975,0.9404761904761905,192.7639383155397,0.9183673469387756,11.409518595258351
E01015568,E02003225,1438685193.1548626,24.2190536328074,-5.373586371,0.7068764568764568,23.484848484848484,1.719114219114219,0.23720772619451033,0.9404761904761905,189.3939393939394,0.9183673469387756,12.081607919643128
E01015569,E02003233,2073018593.8748336,24.217704298118658,13.84560663336901,0.6312154696132597,16.22928177,0.5179558011049724,0.6657789613848203,0.9315068493150684,186.46408839779005,0.9290123456790124,10.410977619512616
E01015570,E02003233,1923760798.013245,24.217579152846202,16.167012169859355,0.6726361031518625,15.04297994269341,0.1074498567335243,0.4966887417218543,0.9315068493150684,193.40974212034385,0.9290123456790124,12.02039145146976
E01015571,E02003233,642637851.981982,24.297474927974104,7.848459442350679,0.5705368289637952,16.853932584269664,0.06866417,0.3153153153153153,0.9315068493150684,168.53932584269663,0.9290123456790124,11.346238502991929
E01015572,E02003227,4180826358.3333335,24.218093754691722,6.475825686,0.674690007,9.919766593727209,0.1130561633843909,0.19230769230769232,0.9375,43.76367615,0.8984375,11.214011083292794
E01015573,E02003227,1486332511.4713216,24.21866163763584,14.46162358091514,0.6683291770573566,14.297589359933498,0.1662510390689942,0.3740648379052369,0.9375,24.93765586034913,0.8984375,11.43150931455586
E01015574,E02003228,2566608165.1741295,24.218666097126494,-3.864553787,0.6384284837323512,22.5291589932474,0.1227747084100675,0.373134328358209,0.9400000000000001,125.84407612031924,0.912,11.378204794005915
E01015575,E02003227,765517297.6525822,24.21803928300655,16.189495350735733,0.6382505559673832,9.785025945144552,0.3150481838398813,0.4107981220657277,0.9375,44.47739065974796,0.8984375,11.19153411444626
E01015576,E02003228,717428904.4247788,24.217222641360017,16.54231750542762,0.596130593,23.39782345828295,0.1360338573155985,0.33185840707964603,0.9400000000000001,123.94195888754535,0.912,12.710547814440533
E01015578,E02003223,1135792337.3006427,24.218664853324977,3.847825982,0.7516805061289047,21.352313167259787,1.660735469,0.16662699357295882,0.9506172839506173,219.45432977461445,0.9096174363664076,10.785542686799689
E01015579,E02003223,1216980157.6687117,24.218097609638658,26.27367957596826,0.6837262794709603,19.03392754456584,0.1868890166762507,0.3834355828220859,0.9506172839506173,319.1489361702128,0.9096174363664076,11.302368712657668
E01015580,E02003218,1291911520.9803922,24.21806720979145,14.400169668779505,0.6303962152572442,15.90774689532821,0.029568303,0.39215686274509803,1.0,62.09343583678297,0.8582230623818525,12.266796085993295
E01015581,E02003223,5035844606.682452,24.2236389563259,-12.92171983,0.6431273644388399,20.239596469104665,2.3959646910466583,0.2104709287029729,0.9506172839506173,349.93694829760403,0.9096174363664076,10.979718787358342
E01015582,E02003223,265076157.34348965,24.218273995506333,-0.858153387,0.662795891,24.38588655649844,1.8758374274229568,0.16662699357295882,0.9506172839506173,247.8785171951764,0.9096174363664076,10.119608407100763
E01015584,E02003236,645841673.4219269,24.217699970983478,15.518401250818048,0.5194621372965322,21.797593772116063,0.2123142250530785,0.4152823920265781,0.9811320754716981,318.4713375796178,0.9049483802064792,10.675777035526446
E01015585,E02003236,1751846478.450968,24.218652703426365,4.316396334872879,0.6323060573857598,19.16400991852639,0.5667729365922777,0.4372267332916927,0.9811320754716981,159.4048884165781,0.9049483802064792,10.673271647634778
E01015586,E02003236,731763936.8604652,24.17216864485296,17.68627774813206,0.497787611,23.00884955752212,0.062684366,0.5813953488372093,0.9811320754716981,331.85840707964604,0.9049483802064792,11.520670103569108
E01015587,E02003236,3935199553.99061,24.21781731322203,14.528667198615132,0.5761802575107297,22.90772532188841,0.2280042918454935,0.528169014084507,0.9811320754716981,241.41630901287556,0.9049483802064792,11.054298754806654
E01015588,E02003236,4665271358.565737,24.218122059369442,15.82860787906293,0.5905466970387244,28.18906605922552,0.1423690205011389,0.398406374501992,0.9811320754716981,256.26423690205013,0.9049483802064792,11.013583649145524
E01016180,E02003356,1050042664.084507,24.192394097345232,18.55388192358729,0.6154411764705883,29.411764705882355,0.3125,0.2934272300469484,0.9682539678888888,213.23529411764704,0.8899408284023669,11.18691583332557
E01016181,E02003356,932127944.4063927,24.192627635764197,11.242075807860576,0.5998988366211432,29.84319676277188,0.4425897824987355,0.1997716894977169,0.9682539678888888,146.68689934243804,0.8899408284023669,11.145034798070588
E01016182,E02003356,2283358124.233129,24.19239461122388,12.42774528690212,0.6565916398713826,35.88424437299035,0.2090032154340836,0.3834355828220859,0.9682539678888888,186.4951768488746,0.8899408284023669,11.24620472482776
E01016183,E02003356,1916220459.4339623,24.19222540630145,11.548286188434162,0.6443949517446177,33.11061618411284,0.077951002,0.2830188679245283,0.9682539678888888,215.29324424647365,0.8899408284023669,11.409162085908882
E01016185,E02003353,1585748165.3944018,24.192743022443196,8.602710721055196,0.6602972399150743,36.30573248407643,1.94621373,0.1817520901490367,0.9797297297297297,491.861288,0.9068444444444445,12.028153927455868
E01016187,E02003353,1280785341.444867,24.192505244705284,1.9207868825484649,0.6070983810709838,40.72229140722292,0.3268991282689912,0.5703422053231939,0.9797297297297297,432.7521793275218,0.9068444444444445,10.888612032126607
E01016188,E02003353,142902458.68263474,24.301131768921692,4.454807509672048,0.6669175762137749,23.560406473466315,0.1881821603312006,0.2994011976047904,0.9797297297297297,261.57320286036884,0.9068444444444445,10.871440510734075
E01016190,E02003354,657825920.7986689,24.192502519889704,5.867020996384324,0.6048689138576779,28.15230961298377,0.3745318352059925,0.16638935108153077,0.9710144928695652,196.6292134831461,0.8638895076854534,12.625279567594836
E01016191,E02003357,1276686932.1052632,24.19261617732085,16.744760651188034,0.6484601975595584,24.57873329459616,0.043579314,0.32894736842105265,0.9701492537313432,162.69610691458456,0.900423257,11.89646983750715
E01016192,E02003365,1982471344.389027,24.19532244167518,8.928744767857959,0.6644640234948604,25.91776798825257,0.2936857562408223,0.43640897755610975,0.9818181818181817,165.19823788546256,0.8979591836734694,10.827964684213782
E01016193,E02003366,25644226099.999996,24.19532244167518,8.928744767857959,0.7199017199017199,22.44062244062244,0.024570025,0.16129032258064516,0.98,159.7051597051597,0.8872,12.52355984910535
E01016194,E02003365,5264708669.536423,24.19532244167518,8.928744767857959,0.552892562,33.88429752066116,0.1239669421487603,0.4966887417218543,0.9818181818181817,185.9504132231405,0.8979591836734694,11.252179556923933
E01016195,E02003365,13032311624.590162,24.19532244167518,8.928744767857959,0.6896551724137931,23.88561816652649,0.0504625735912531,0.32786885245901637,0.9818181818181817,189.2346509671993,0.8979591836734694,11.925483139039969
E01016196,E02003366,441405335.424764,24.19532244167518,8.928744767857959,0.7542262678803641,28.95535327264846,0.7802340702210663,0.555247084952804,0.98,84.52535760728217,0.8872,11.585389785481064
E01016197,E02003366,4516880733.522727,24.19532244167518,8.928744767857959,0.6445698166431594,21.15655853314528,0.1234132581100141,0.42613636363636365,0.98,137.51763046544428,0.8872,11.224494540770385
E01016198,E02003366,3167215175.697211,24.19532244167518,8.928744767857959,0.6394439617723718,24.41355343179844,0.2172024326672458,0.398406374501992,0.98,169.41789748045178,0.8872,12.921365295023596
E01016199,E02003366,6309293723.015872,24.19532244167518,8.928744767857959,0.6482758620689655,33.01724137931035,0.1077586206896551,0.3968253968253968,0.98,168.10344827586206,0.8872,11.64410283906595
E01016200,E02003359,618179956.039604,24.164263500350035,18.33695112960769,0.7225563909774436,29.32330827067669,0.07518797,0.24752475247524752,0.9999999999999999,116.54135338345864,0.8631772268135904,11.936629887534313
E01016201,E02003359,4017310596.694215,24.192491184577214,17.01298616066905,0.726568552,27.73044151820294,0.092951201,0.371900826446281,0.9999999999999999,120.06196746707978,0.8631772268135904,11.399207904060908
E01016202,E02003359,17281978458.69565,24.19532244167518,8.928744767857959,0.799835255,31.713344316309723,0.037067545,0.21739130434782608,0.9999999999999999,127.67710049423394,0.8631772268135904,12.097874156014104
E01016203,E02003359,1811617021.590909,24.192441544360218,18.745921613680807,0.6653846153846154,20.923076923076923,0.1346153846153846,0.42613636363636365,0.9999999999999999,119.23076923076924,0.8631772268135904,11.39060769866135
E01016204,E02003359,867299980.0,24.16441441108275,18.400957416704728,0.6705882352941176,22.268907563025213,0.0294117647058823,0.2777777777777778,0.9999999999999999,130.25210084033614,0.8631772268135904,12.080191101730922
E01016205,E02003361,2052578807.4074075,24.193099186266256,14.281014351673402,0.6591251885369532,22.09653092006033,0.060331825,0.43209876543209874,1.0000000002857143,120.66365007541478,0.8788927335640139,12.451226190036492
E01016206,E02003363,4286754588.719154,24.193231586972132,14.687684376433246,0.5589818893783651,37.54282917278512,0.4160548213411649,0.2937720329024677,0.9868421056315789,166.42192853646597,0.8925619834710744,10.790721367967697
E01016207,E02003364,225220090.9090909,24.193459921052625,5.805777433,0.7078159240321402,21.47552958363769,4.382761139517896,0.16665277893508873,0.9791666666666666,78.52447042,0.8967999999999999,9.464135978845384
E01016208,E02003363,2673460148.061105,24.19310748030263,17.027730254618223,0.628051487,32.31247225920994,0.3772747447847314,0.4112808460634548,0.9868421056315789,150.9098979138926,0.8925619834710744,11.15279666416921
E01016209,E02003358,616204391.4631802,24.286762912871055,5.529358601642096,0.6311258278145695,22.317880794701985,3.443708609271523,0.13458950201884254,0.9448818897637796,268.2119205298013,0.9038378076756154,11.707158490020454
E01016210,E02003360,5475653840.79602,24.192512640595854,17.48317311544589,0.6324324324324324,20.07722007722008,0.1544401544401544,0.373134328358209,0.925,250.96525096525096,0.8972921006248998,11.258497623616252
E01016212,E02003362,678756484.3478261,24.16441437905487,18.55644374939233,0.6333841463414634,19.35975609756097,0.03429878,0.21739130434782608,1.0,91.46341463414636,0.8609467455621301,11.990958577020724
